date,total_crimes,theft,battery,burglary,assault,narcotics,criminal_damage,arrest_count,domestic_count,tmax_c,tmin_c,tmax_f,tmin_f,prcp_mm,snow_mm,snwd_mm,awnd_ms
2022-03-30,579,129,99,15,51,16,81,62,109,15.6,6.7,60.08,44.06,28.7,0.0,0.0,5.2
2022-03-31,581,118,116,16,48,18,60,83,128,8.9,0.6,48.02,33.08,12.4,0.0,0.0,4.5
2022-04-01,802,156,126,32,45,14,87,99,156,7.8,-0.5,46.04,31.1,0.0,3.0,0.0,4.0
2022-04-02,581,131,105,13,54,12,69,81,124,5.6,0.6,42.08,33.08,8.6,3.0,0.0,3.4
2022-04-03,585,112,128,16,54,11,80,92,158,10.0,0.6,50.0,33.08,4.3,0.0,0.0,2.3
2022-04-04,601,130,121,15,60,14,67,64,129,11.1,4.4,51.98,39.92,2.3,0.0,0.0,4.2
2022-04-05,583,113,116,16,45,18,60,90,127,11.7,3.3,53.06,37.94,1.3,0.0,0.0,4.2
2022-04-06,615,127,115,24,41,25,77,86,122,13.3,6.1,55.94,42.980000000000004,19.3,0.0,0.0,6.9
2022-04-07,596,134,107,19,58,18,60,79,123,6.7,3.3,44.06,37.94,1.5,0.0,0.0,6.4
2022-04-08,574,125,94,26,40,22,53,75,112,5.0,0.6,41.0,33.08,8.1,0.0,0.0,3.8
2022-04-09,575,120,122,14,55,18,77,86,136,12.2,0.0,53.96,32.0,0.0,0.0,0.0,2.6
2022-04-10,624,133,162,17,39,20,72,98,153,17.8,0.0,64.04,32.0,0.0,0.0,0.0,3.6
2022-04-11,580,107,112,19,48,31,81,97,128,16.7,7.2,62.059999999999995,44.96,0.0,0.0,0.0,4.1
2022-04-12,600,115,108,20,56,17,66,88,111,20.6,4.4,69.08,39.92,0.0,0.0,0.0,5.6
2022-04-13,557,126,100,14,38,8,54,74,130,22.2,3.9,71.96,39.02,6.6,0.0,0.0,6.3
2022-04-14,570,144,87,23,49,14,55,81,111,10.6,1.7,51.08,35.06,0.0,0.0,0.0,8.1
2022-04-15,643,139,102,22,57,15,78,77,130,11.7,4.4,53.06,39.92,0.3,0.0,0.0,6.1
2022-04-16,595,130,113,18,46,12,73,86,131,9.4,0.0,48.92,32.0,0.0,0.0,0.0,4.2
2022-04-17,528,94,119,16,43,12,75,80,149,6.1,-1.6,42.980000000000004,29.12,0.5,0.0,0.0,4.0
2022-04-18,584,124,81,18,50,14,58,74,121,5.0,0.6,41.0,33.08,3.8,5.0,0.0,4.3
2022-04-19,548,120,85,18,47,14,66,82,96,10.6,2.2,51.08,35.96,0.0,0.0,0.0,4.2
2022-04-20,614,136,106,18,56,20,63,60,125,11.1,5.0,51.98,41.0,6.1,0.0,0.0,6.2
2022-04-21,613,147,82,15,50,19,73,90,100,20.0,10.0,68.0,50.0,1.3,0.0,0.0,4.6
2022-04-22,613,145,106,18,57,15,71,68,111,11.7,7.8,53.06,46.04,20.3,0.0,0.0,4.3
2022-04-23,707,159,155,23,71,13,78,90,169,28.9,10.6,84.02,51.08,0.0,0.0,0.0,7.0
2022-04-24,620,141,154,17,62,8,67,82,171,22.8,12.2,73.04,53.96,10.4,0.0,0.0,7.1
2022-04-25,570,122,97,21,63,13,61,80,115,12.2,5.0,53.96,41.0,0.0,0.0,0.0,5.5
2022-04-26,618,165,124,15,58,13,65,82,133,10.6,1.1,51.08,33.98,0.0,0.0,0.0,5.3
2022-04-27,596,141,103,14,55,18,61,78,113,5.0,0.6,41.0,33.08,0.0,0.0,0.0,4.9
2022-04-28,559,128,93,21,56,17,66,84,101,10.0,3.3,50.0,37.94,0.0,0.0,0.0,4.6
2022-04-29,616,124,126,16,58,20,56,83,131,18.9,8.3,66.02,46.94,1.0,0.0,0.0,6.0
2022-04-30,615,144,124,23,49,13,64,76,120,20.6,10.6,69.08,51.08,39.1,0.0,0.0,6.3
2022-05-01,727,153,141,17,48,6,76,75,155,13.3,9.4,55.94,48.92,0.0,0.0,0.0,6.0
2022-05-02,581,119,99,17,55,12,57,79,121,12.2,8.9,53.96,48.02,0.0,0.0,0.0,3.5
2022-05-03,555,127,88,20,52,14,56,68,118,10.0,6.7,50.0,44.06,33.3,0.0,0.0,8.0
2022-05-04,618,144,86,18,55,20,73,93,97,13.3,3.9,55.94,39.02,0.0,0.0,0.0,4.6
2022-05-05,640,129,109,22,68,13,60,85,113,11.7,5.6,53.06,42.08,8.1,0.0,0.0,3.4
2022-05-06,611,149,110,23,56,14,69,69,115,11.7,8.3,53.06,46.94,7.4,0.0,0.0,7.1
2022-05-07,571,138,111,16,53,8,69,80,131,17.8,6.1,64.04,42.980000000000004,0.0,0.0,0.0,4.6
2022-05-08,599,130,128,18,49,8,79,75,147,18.3,6.1,64.94,42.980000000000004,0.0,0.0,0.0,4.4
2022-05-09,655,159,136,17,50,12,76,83,115,28.3,13.3,82.94,55.94,0.0,0.0,0.0,7.6
2022-05-10,643,142,123,16,51,12,70,88,111,31.7,20.6,89.06,69.08,0.0,0.0,0.0,4.9
2022-05-11,694,160,151,20,74,13,63,95,135,32.2,23.3,89.96000000000001,73.94,0.0,0.0,0.0,3.3
2022-05-12,623,136,133,16,62,20,56,88,140,32.8,23.3,91.03999999999999,73.94,0.0,0.0,0.0,5.1
2022-05-13,713,162,159,23,56,14,75,88,152,31.7,20.0,89.06,68.0,0.0,0.0,0.0,3.9
2022-05-14,646,142,127,13,66,8,81,87,150,30.0,19.4,86.0,66.92,0.0,0.0,0.0,2.6
2022-05-15,695,143,146,22,78,9,90,87,158,24.4,14.4,75.92,57.92,0.0,0.0,0.0,3.2
2022-05-16,674,178,140,21,65,13,62,85,143,25.6,12.2,78.08,53.96,0.0,0.0,0.0,4.8
2022-05-17,654,171,123,19,55,12,66,88,134,20.0,10.6,68.0,51.08,0.0,0.0,0.0,3.8
2022-05-18,659,167,90,33,91,15,60,95,110,15.6,11.1,60.08,51.98,7.4,0.0,0.0,3.2
2022-05-19,686,172,142,12,73,13,63,90,149,30.0,11.7,86.0,53.06,0.5,0.0,0.0,4.8
2022-05-20,711,151,151,16,82,12,74,91,146,30.0,14.4,86.0,57.92,11.7,0.0,0.0,5.7
2022-05-21,590,121,137,10,44,10,67,81,138,16.7,12.2,62.059999999999995,53.96,10.7,0.0,0.0,2.2
2022-05-22,606,137,129,18,58,9,67,81,128,17.2,10.0,62.959999999999994,50.0,0.0,0.0,0.0,4.3
2022-05-23,675,144,126,23,69,18,70,86,136,16.1,7.2,60.980000000000004,44.96,0.0,0.0,0.0,4.7
2022-05-24,658,140,128,21,73,20,67,113,154,18.9,9.4,66.02,48.92,0.0,0.0,0.0,5.7
2022-05-25,672,157,115,18,67,16,80,101,134,26.1,12.2,78.98,53.96,5.6,0.0,0.0,4.3
2022-05-26,659,137,115,19,77,16,78,97,119,25.0,17.8,77.0,64.04,0.0,0.0,0.0,4.0
2022-05-27,664,134,104,22,69,17,60,114,128,17.8,10.6,64.04,51.08,3.6,0.0,0.0,4.8
2022-05-28,627,138,102,24,62,17,74,129,112,23.3,9.4,73.94,48.92,0.0,0.0,0.0,3.4
2022-05-29,700,129,166,19,77,9,96,126,151,29.4,17.2,84.91999999999999,62.959999999999994,0.0,0.0,0.0,6.9
2022-05-30,725,141,182,18,69,17,68,169,179,31.7,21.1,89.06,69.98,0.0,0.0,0.0,7.6
2022-05-31,696,151,137,34,75,14,90,104,146,30.0,23.3,86.0,73.94,0.0,0.0,0.0,6.3
2022-06-01,802,189,117,21,68,11,62,78,167,23.3,15.0,73.94,59.0,4.6,0.0,0.0,3.0
2022-06-02,671,174,116,12,68,21,75,94,129,25.0,14.4,77.0,57.92,0.3,0.0,0.0,3.1
2022-06-03,713,174,134,27,75,15,61,65,113,27.2,14.4,80.96,57.92,0.0,0.0,0.0,4.3
2022-06-04,611,141,136,24,65,9,57,67,138,21.7,12.2,71.06,53.96,0.0,0.0,0.0,2.6
2022-06-05,631,124,142,22,54,9,89,74,164,25.0,14.4,77.0,57.92,0.3,0.0,0.0,3.2
2022-06-06,657,152,97,19,69,8,77,80,131,24.4,13.9,75.92,57.02,6.6,0.0,0.0,3.3
2022-06-07,665,184,103,18,64,14,77,89,124,22.2,13.3,71.96,55.94,1.8,0.0,0.0,3.8
2022-06-08,640,177,97,20,75,16,53,76,106,20.6,13.3,69.08,55.94,17.0,0.0,0.0,3.7
2022-06-09,639,180,109,17,74,18,60,82,104,25.6,11.7,78.08,53.06,0.0,0.0,0.0,3.0
2022-06-10,668,158,124,18,75,10,74,69,123,25.6,14.4,78.08,57.92,0.5,0.0,0.0,3.0
2022-06-11,708,151,146,15,82,8,94,73,174,22.8,15.0,73.04,59.0,0.0,0.0,0.0,2.8
2022-06-12,694,138,167,23,66,9,86,113,166,21.1,14.4,69.98,57.92,0.0,0.0,0.0,3.8
2022-06-13,646,172,127,22,57,14,68,75,120,31.7,13.9,89.06,57.02,22.4,0.0,0.0,3.6
2022-06-14,665,163,124,18,60,18,58,105,129,36.7,18.3,98.06,64.94,0.0,0.0,0.0,4.3
2022-06-15,709,184,112,14,66,16,96,89,153,35.6,24.4,96.08000000000001,75.92,6.4,0.0,0.0,6.3
2022-06-16,722,154,147,27,59,15,79,89,153,34.4,22.2,93.91999999999999,71.96,1.3,0.0,0.0,5.2
2022-06-17,732,177,152,21,54,12,80,104,141,28.9,17.8,84.02,64.04,0.0,0.0,0.0,4.7
2022-06-18,729,185,133,18,59,5,98,88,144,22.2,12.8,71.96,55.04,0.0,0.0,0.0,4.5
2022-06-19,731,136,176,24,81,4,89,99,185,29.4,11.1,84.91999999999999,51.98,0.0,0.0,0.0,2.6
2022-06-20,761,176,150,21,76,18,82,125,152,35.0,17.8,95.0,64.04,0.0,0.0,0.0,4.3
2022-06-21,657,170,105,29,64,17,73,75,127,37.2,22.8,98.96000000000001,73.04,0.0,0.0,0.0,5.7
2022-06-22,705,180,113,26,76,12,84,95,139,31.7,22.2,89.06,71.96,0.0,0.0,0.0,4.1
2022-06-23,645,137,116,18,65,8,87,67,133,29.4,18.3,84.91999999999999,64.94,0.0,0.0,0.0,3.0
2022-06-24,762,195,120,30,78,9,85,77,130,33.3,18.3,91.94,64.94,0.0,0.0,0.0,2.6
2022-06-25,678,178,136,25,57,7,71,72,136,25.0,19.4,77.0,66.92,6.1,0.0,0.0,3.3
2022-06-26,735,199,188,21,61,7,80,69,152,26.7,18.3,80.06,64.94,0.0,0.0,0.0,4.9
2022-06-27,713,166,119,26,59,20,97,95,150,26.7,15.6,80.06,60.08,0.0,0.0,0.0,3.6
2022-06-28,731,191,116,36,67,28,90,114,132,30.0,16.1,86.0,60.980000000000004,0.0,0.0,0.0,3.5
2022-06-29,706,182,109,28,72,13,67,93,133,31.1,18.9,87.98,66.02,0.5,0.0,0.0,3.4
2022-06-30,743,164,117,34,66,18,79,110,125,33.3,22.8,91.94,73.04,0.0,0.0,0.0,6.0
2022-07-01,964,200,126,32,79,26,101,125,161,27.8,19.4,82.04,66.92,0.0,0.0,0.0,3.0
2022-07-02,751,165,132,16,61,26,105,113,144,30.6,18.3,87.08000000000001,64.94,0.0,0.0,0.0,2.9
2022-07-03,718,126,157,33,80,20,74,114,166,31.1,20.0,87.98,68.0,0.0,0.0,0.0,2.8
2022-07-04,712,135,153,19,60,15,109,119,168,30.6,20.6,87.08000000000001,69.08,17.5,0.0,0.0,4.5
2022-07-05,635,146,121,17,52,12,82,66,147,34.4,20.6,93.91999999999999,69.08,13.2,0.0,0.0,4.2
2022-07-06,665,173,111,18,59,7,69,85,140,26.7,20.0,80.06,68.0,8.9,0.0,0.0,4.7
2022-07-07,695,186,117,22,62,7,77,78,122,30.0,20.0,86.0,68.0,0.0,0.0,0.0,3.1
2022-07-08,692,162,110,27,65,8,80,55,140,25.0,19.4,77.0,66.92,0.0,0.0,0.0,5.1
2022-07-09,648,166,126,16,80,9,64,65,131,24.4,17.2,75.92,62.959999999999994,0.0,0.0,0.0,5.1
2022-07-10,686,161,144,30,55,13,79,61,152,30.0,15.0,86.0,59.0,0.0,0.0,0.0,2.5
2022-07-11,710,184,102,29,53,11,86,78,118,29.4,21.7,84.91999999999999,71.06,0.3,0.0,0.0,5.0
2022-07-12,673,175,101,24,60,13,80,86,131,30.0,20.0,86.0,68.0,0.0,0.0,0.0,4.8
2022-07-13,650,186,97,19,65,11,67,64,124,26.7,17.8,80.06,64.04,0.0,0.0,0.0,4.7
2022-07-14,693,168,98,27,63,11,93,71,108,26.7,16.1,80.06,60.980000000000004,0.0,0.0,0.0,3.4
2022-07-15,634,156,82,23,63,12,69,66,107,22.2,18.9,71.96,66.02,20.8,0.0,0.0,2.3
2022-07-16,687,195,103,27,52,9,84,58,108,23.9,19.4,75.02,66.92,0.0,0.0,0.0,4.7
2022-07-17,757,204,139,17,62,8,94,84,147,25.0,20.6,77.0,69.08,0.5,0.0,0.0,4.3
2022-07-18,784,194,136,21,65,8,84,89,133,31.7,20.0,89.06,68.0,0.0,0.0,0.0,2.6
2022-07-19,708,191,118,29,55,11,76,79,129,32.2,21.7,89.96000000000001,71.06,0.0,0.0,0.0,5.0
2022-07-20,697,188,120,12,60,12,63,76,121,30.6,24.4,87.08000000000001,75.92,0.0,0.0,0.0,6.5
2022-07-21,653,162,114,26,56,11,87,75,128,33.3,20.6,91.94,69.08,0.0,0.0,0.0,4.8
2022-07-22,761,207,115,23,72,14,79,81,137,32.8,20.6,91.03999999999999,69.08,0.0,0.0,0.0,3.3
2022-07-23,700,146,148,26,67,3,94,66,150,30.0,20.0,86.0,68.0,45.0,0.0,0.0,5.5
2022-07-24,719,147,156,22,73,8,86,76,171,30.0,21.7,86.0,71.06,8.1,0.0,0.0,5.2
2022-07-25,733,171,123,21,72,10,89,82,140,24.4,17.8,75.92,64.04,0.0,0.0,0.0,3.1
2022-07-26,717,163,117,12,77,18,77,97,134,27.8,17.8,82.04,64.04,0.0,0.0,0.0,2.2
2022-07-27,693,182,102,21,61,16,84,85,109,28.3,21.1,82.94,69.98,0.0,0.0,0.0,3.6
2022-07-28,747,217,101,16,51,10,79,70,112,26.7,19.4,80.06,66.92,0.0,0.0,0.0,4.1
2022-07-29,843,333,98,26,56,12,74,67,105,27.2,16.7,80.96,62.059999999999995,0.0,0.0,0.0,3.4
2022-07-30,872,337,135,28,69,13,90,74,121,28.3,17.2,82.94,62.959999999999994,0.0,0.0,0.0,1.7
2022-07-31,761,211,152,21,60,7,93,79,154,29.4,18.9,84.91999999999999,66.02,0.0,0.0,0.0,3.1
2022-08-01,814,196,108,16,65,9,85,67,153,29.4,22.2,84.91999999999999,71.96,0.0,0.0,0.0,4.7
2022-08-02,725,177,129,25,69,16,85,93,116,32.2,20.0,89.96000000000001,68.0,0.0,0.0,0.0,3.7
2022-08-03,744,163,103,23,67,15,99,88,128,32.8,23.9,91.03999999999999,75.02,0.0,0.0,0.0,5.6
2022-08-04,739,187,128,19,65,11,98,84,117,28.3,20.6,82.94,69.08,0.0,0.0,0.0,3.9
2022-08-05,792,195,141,28,70,16,84,98,150,31.1,19.4,87.98,66.92,0.0,0.0,0.0,3.0
2022-08-06,752,156,148,24,64,7,98,89,158,35.0,23.3,95.0,73.94,0.0,0.0,0.0,3.6
2022-08-07,706,140,158,26,62,10,82,92,165,28.3,23.9,82.94,75.02,5.1,0.0,0.0,2.6
2022-08-08,665,159,103,19,65,19,76,77,122,27.2,18.3,80.96,64.94,6.1,0.0,0.0,5.1
2022-08-09,689,166,122,24,59,18,79,74,125,25.0,16.1,77.0,60.980000000000004,0.0,0.0,0.0,3.8
2022-08-10,736,181,107,20,69,18,85,93,130,29.4,15.6,84.91999999999999,60.08,0.0,0.0,0.0,2.2
2022-08-11,735,162,136,21,63,16,90,74,122,26.1,16.1,78.98,60.980000000000004,0.0,0.0,0.0,5.8
2022-08-12,777,188,124,28,61,17,92,71,123,25.0,14.4,77.0,57.92,0.0,0.0,0.0,2.6
2022-08-13,707,171,148,13,61,2,95,54,151,26.1,19.4,78.98,66.92,0.0,0.0,0.0,4.9
2022-08-14,712,154,138,16,63,14,91,93,136,25.0,18.9,77.0,66.02,0.0,0.0,0.0,4.8
2022-08-15,723,193,100,14,60,12,93,74,131,26.1,18.9,78.98,66.02,0.0,0.0,0.0,4.7
2022-08-16,662,150,98,18,67,16,73,85,125,27.2,16.7,80.96,62.059999999999995,0.0,0.0,0.0,4.2
2022-08-17,704,174,112,28,53,11,92,72,113,27.8,16.7,82.04,62.059999999999995,0.0,0.0,0.0,3.0
2022-08-18,664,162,105,24,62,16,60,83,126,28.9,16.1,84.02,60.980000000000004,0.0,0.0,0.0,1.8
2022-08-19,727,166,137,15,65,13,87,75,148,30.0,20.0,86.0,68.0,0.0,0.0,0.0,4.7
2022-08-20,688,154,129,24,53,12,82,99,131,25.0,18.3,77.0,64.94,15.5,0.0,0.0,3.3
2022-08-21,684,153,132,19,59,11,103,73,151,26.1,18.9,78.98,66.02,0.3,0.0,0.0,4.2
2022-08-22,725,168,113,25,63,14,91,82,131,29.4,17.8,84.91999999999999,64.04,0.0,0.0,0.0,2.5
2022-08-23,699,170,105,20,68,14,75,91,116,29.4,17.8,84.91999999999999,64.04,0.0,0.0,0.0,2.2
2022-08-24,710,185,102,18,57,20,76,73,101,29.4,19.4,84.91999999999999,66.92,0.0,0.0,0.0,2.3
2022-08-25,700,157,106,32,74,19,91,84,139,27.2,18.9,80.96,66.02,8.9,0.0,0.0,3.6
2022-08-26,768,189,116,26,54,14,105,92,103,25.6,17.2,78.08,62.959999999999994,0.0,0.0,0.0,3.6
2022-08-27,774,175,136,22,73,16,106,84,137,28.3,15.0,82.94,59.0,0.0,0.0,0.0,2.2
2022-08-28,690,147,130,16,68,12,89,89,146,31.7,20.0,89.06,68.0,9.7,0.0,0.0,4.7
2022-08-29,727,167,114,25,58,9,95,83,128,29.4,21.1,84.91999999999999,69.98,6.6,0.0,0.0,4.4
2022-08-30,724,176,111,16,79,6,72,70,122,26.7,18.3,80.06,64.94,0.0,0.0,0.0,4.7
2022-08-31,741,175,109,28,69,19,85,90,139,29.4,16.7,84.91999999999999,62.059999999999995,0.0,0.0,0.0,3.8
2022-09-01,834,184,96,25,69,16,81,79,135,31.1,19.4,87.98,66.92,0.0,0.0,0.0,3.0
2022-09-02,832,192,133,26,73,20,93,95,136,30.0,21.1,86.0,69.98,0.0,0.0,0.0,3.6
2022-09-03,811,164,167,25,65,12,102,98,141,31.1,20.0,87.98,68.0,0.0,0.0,0.0,4.9
2022-09-04,715,140,152,17,65,9,101,83,171,22.8,19.4,73.04,66.92,0.0,0.0,0.0,6.0
2022-09-05,736,141,145,19,58,12,97,79,182,21.1,17.8,69.98,64.04,0.0,0.0,0.0,5.4
2022-09-06,766,182,128,24,67,20,83,83,120,26.7,17.8,80.06,64.04,0.0,0.0,0.0,3.0
2022-09-07,753,183,120,20,76,15,75,96,135,27.2,17.2,80.96,62.959999999999994,0.0,0.0,0.0,2.6
2022-09-08,764,193,112,27,75,25,85,96,121,28.9,16.7,84.02,62.059999999999995,0.0,0.0,0.0,1.9
2022-09-09,782,195,116,29,76,14,90,81,124,28.9,16.7,84.02,62.059999999999995,0.0,0.0,0.0,3.1
2022-09-10,798,216,133,20,61,10,110,78,148,28.9,17.2,84.02,62.959999999999994,0.0,0.0,0.0,2.1
2022-09-11,666,137,125,21,52,4,91,56,137,21.7,14.4,71.06,57.92,36.8,0.0,0.0,6.2
2022-09-12,731,187,108,17,64,14,97,72,110,19.4,12.2,66.92,53.96,0.5,0.0,0.0,3.8
2022-09-13,681,173,116,15,66,10,57,88,97,25.6,15.6,78.08,60.08,0.3,0.0,0.0,3.1
2022-09-14,705,161,103,17,64,14,87,79,88,26.1,14.4,78.98,57.92,0.0,0.0,0.0,2.2
2022-09-15,719,150,105,20,64,12,98,81,107,27.2,15.6,80.96,60.08,0.0,0.0,0.0,2.5
2022-09-16,748,159,132,23,60,7,97,58,114,27.8,17.2,82.04,62.959999999999994,0.0,0.0,0.0,3.1
2022-09-17,742,136,149,22,57,6,102,89,121,29.4,20.0,84.91999999999999,68.0,0.0,0.0,0.0,4.7
2022-09-18,745,165,155,16,62,10,90,85,174,29.4,19.4,84.91999999999999,66.92,11.2,0.0,0.0,3.0
2022-09-19,785,189,133,23,58,18,83,90,123,25.6,17.2,78.08,62.959999999999994,0.0,0.0,0.0,2.8
2022-09-20,750,176,129,19,63,13,77,73,111,30.0,17.2,86.0,62.959999999999994,4.1,0.0,0.0,3.9
2022-09-21,811,191,126,32,57,15,91,112,124,29.4,15.6,84.91999999999999,60.08,0.0,0.0,0.0,5.3
2022-09-22,739,174,148,20,72,18,65,87,127,17.8,10.0,64.04,50.0,0.0,0.0,0.0,5.1
2022-09-23,734,182,111,23,49,11,77,85,108,17.8,10.0,64.04,50.0,0.0,0.0,0.0,3.0
2022-09-24,750,145,133,23,61,14,109,82,135,21.7,11.1,71.06,51.98,2.3,0.0,0.0,3.4
2022-09-25,666,140,105,18,47,9,91,72,124,20.0,12.8,68.0,55.04,0.8,0.0,0.0,4.8
2022-09-26,718,192,101,24,62,11,69,73,101,17.8,10.6,64.04,51.08,0.0,0.0,0.0,5.3
2022-09-27,683,175,95,16,62,9,74,93,113,16.1,7.8,60.980000000000004,46.04,0.0,0.0,0.0,4.7
2022-09-28,743,170,129,24,59,11,90,114,122,16.1,7.2,60.980000000000004,44.96,0.0,0.0,0.0,4.2
2022-09-29,745,157,118,26,68,12,69,80,110,17.8,6.7,64.04,44.06,0.0,0.0,0.0,1.6
2022-09-30,782,179,109,24,63,11,89,58,87,19.4,8.3,66.92,46.94,0.0,0.0,0.0,2.2
2022-10-01,896,203,131,26,68,7,80,78,166,20.0,10.0,68.0,50.0,0.0,0.0,0.0,4.4
2022-10-02,714,137,134,17,69,13,86,84,135,18.3,10.6,64.94,51.08,0.0,0.0,0.0,4.5
2022-10-03,722,151,101,17,53,14,84,78,104,21.1,7.2,69.98,44.96,0.0,0.0,0.0,1.2
2022-10-04,705,175,105,16,74,8,66,68,112,23.3,7.2,73.94,44.96,0.0,0.0,0.0,1.0
2022-10-05,734,194,96,17,62,21,88,67,123,24.4,8.9,75.92,48.02,0.0,0.0,0.0,1.7
2022-10-06,760,178,100,26,61,20,89,92,93,24.4,10.6,75.92,51.08,1.3,0.0,0.0,4.8
2022-10-07,714,156,101,24,55,17,87,64,91,13.9,4.4,57.02,39.92,0.0,0.0,0.0,4.8
2022-10-08,740,191,107,26,39,16,84,82,120,14.4,3.3,57.92,37.94,0.0,0.0,0.0,4.3
2022-10-09,667,130,121,16,48,7,91,67,143,20.6,5.6,69.08,42.08,0.0,0.0,0.0,3.4
2022-10-10,718,148,101,25,59,9,105,64,108,22.8,7.8,73.04,46.04,0.0,0.0,0.0,1.6
2022-10-11,690,174,93,23,56,11,84,56,108,20.6,10.0,69.08,50.0,11.9,0.0,0.0,4.9
2022-10-12,751,170,95,19,64,10,97,66,103,18.3,9.4,64.94,48.92,6.4,0.0,0.0,5.7
2022-10-13,684,184,98,19,48,9,80,65,103,12.8,3.3,55.04,37.94,0.0,0.0,0.0,5.1
2022-10-14,717,176,99,25,52,13,91,67,97,15.0,3.9,59.0,39.02,1.0,0.0,0.0,4.2
2022-10-15,790,168,112,20,64,10,113,72,126,11.7,1.7,53.06,35.06,0.0,0.0,0.0,4.8
2022-10-16,755,142,127,18,54,7,116,80,137,12.2,4.4,53.96,39.92,0.0,0.0,0.0,4.3
2022-10-17,733,187,103,24,54,16,75,70,114,6.1,2.2,42.980000000000004,35.96,0.0,0.0,0.0,7.6
2022-10-18,689,183,82,15,55,17,79,97,89,9.4,1.7,48.92,35.06,0.0,0.0,0.0,7.5
2022-10-19,731,172,100,22,63,22,84,80,115,8.9,0.6,48.02,33.08,0.0,0.0,0.0,5.0
2022-10-20,720,162,106,19,56,15,77,78,114,16.7,0.6,62.059999999999995,33.08,0.0,0.0,0.0,3.3
2022-10-21,771,172,112,16,68,2,96,71,113,24.4,6.1,75.92,42.980000000000004,0.0,0.0,0.0,5.1
2022-10-22,868,182,144,27,67,3,112,100,152,26.1,13.3,78.98,55.94,0.0,0.0,0.0,6.0
2022-10-23,873,161,174,18,65,11,112,100,174,26.1,16.7,78.98,62.059999999999995,0.0,0.0,0.0,7.2
2022-10-24,864,172,135,34,60,12,120,83,154,24.4,17.2,75.92,62.959999999999994,0.0,0.0,0.0,7.1
2022-10-25,711,128,111,22,64,8,77,68,135,21.1,7.8,69.98,46.04,18.8,0.0,0.0,4.5
2022-10-26,749,204,116,28,69,10,74,66,115,12.2,4.4,53.96,39.92,1.0,0.0,0.0,4.0
2022-10-27,751,191,100,23,58,16,85,81,118,12.2,2.8,53.96,37.04,0.0,0.0,0.0,2.6
2022-10-28,784,167,107,38,68,12,106,67,120,16.1,6.7,60.980000000000004,44.06,0.0,0.0,0.0,1.7
2022-10-29,772,179,121,18,53,4,100,65,116,19.4,3.9,66.92,39.02,0.0,0.0,0.0,1.4
2022-10-30,732,149,147,25,54,10,84,70,148,18.3,7.2,64.94,44.96,1.3,0.0,0.0,1.8
2022-10-31,785,163,129,27,60,12,113,56,116,13.9,10.0,57.02,50.0,0.5,0.0,0.0,2.2
2022-11-01,922,212,135,26,81,21,96,88,153,20.0,7.2,68.0,44.96,0.0,0.0,0.0,2.3
2022-11-02,774,197,97,24,66,9,91,70,118,22.2,6.1,71.96,42.980000000000004,0.0,0.0,0.0,2.6
2022-11-03,778,179,102,23,80,21,74,69,94,22.8,11.1,73.04,51.98,0.0,0.0,0.0,5.7
2022-11-04,788,188,104,22,62,13,93,82,109,22.2,16.1,71.96,60.980000000000004,2.5,0.0,0.0,6.1
2022-11-05,697,152,106,23,53,6,98,67,115,20.6,7.2,69.08,44.96,4.6,0.0,0.0,9.4
2022-11-06,742,150,139,23,58,5,102,65,144,16.1,7.2,60.980000000000004,44.96,0.0,0.0,0.0,5.1
2022-11-07,689,150,95,23,58,13,88,61,103,12.2,3.9,53.96,39.02,0.0,0.0,0.0,3.6
2022-11-08,637,158,84,27,44,9,80,58,94,12.2,6.7,53.96,44.06,0.0,0.0,0.0,4.9
2022-11-09,674,154,94,27,71,7,72,55,91,21.1,8.3,69.98,46.94,0.0,0.0,0.0,4.5
2022-11-10,723,168,119,22,78,6,90,57,128,24.4,15.6,75.92,60.08,0.0,0.0,0.0,5.9
2022-11-11,785,202,133,23,58,8,91,59,139,16.1,0.0,60.980000000000004,32.0,0.0,0.0,0.0,5.5
2022-11-12,725,151,114,22,46,16,88,80,129,2.2,0.0,35.96,32.0,0.0,0.0,0.0,4.5
2022-11-13,680,138,113,25,42,12,85,69,126,3.3,-2.1,37.94,28.22,0.0,0.0,0.0,3.4
2022-11-14,626,136,91,17,62,19,63,60,95,5.6,-2.7,42.08,27.14,0.0,0.0,0.0,2.2
2022-11-15,605,139,78,21,50,15,72,59,104,3.3,0.6,37.94,33.08,6.4,25.0,30.0,2.5
2022-11-16,652,156,100,23,57,13,74,78,123,2.8,-0.5,37.04,31.1,1.0,0.0,0.0,4.0
2022-11-17,643,143,85,26,51,11,69,68,102,0.6,-1.6,33.08,29.12,0.0,0.0,0.0,6.4
2022-11-18,704,172,98,29,60,8,73,66,111,-1.0,-6.0,30.2,21.2,0.0,3.0,0.0,6.8
2022-11-19,643,185,103,15,50,4,78,64,114,-2.7,-8.8,27.14,16.16,0.0,0.0,0.0,7.2
2022-11-20,605,123,101,21,49,8,67,60,105,1.1,-10.5,33.98,13.100000000000001,0.0,0.0,0.0,5.7
2022-11-21,681,139,89,23,40,10,81,58,106,8.3,-1.0,46.94,30.2,0.0,0.0,0.0,5.1
2022-11-22,677,140,88,22,48,16,96,53,114,11.1,-3.2,51.98,26.240000000000002,0.0,0.0,0.0,2.9
